Coursename,Coursecode,Hours,Classification
Film and Television Criticism,J 345R,3,Upper Division
Reporting on the Environment,J 346F,3,Upper Division
Domestic Issues and Global Perspective,J 346G,3,Upper Division
Reporting Latin America,J 347F,3,Upper Division
Cultural Survey of Photography,J 347G,3,Upper Division
Gender and the News,J 348D,3,Upper Division
Ethics of Sports Media,J 348E,3,Upper Division
Covering the Latino Community in the United States,J 348F,3,Upper Division
The Business of Sports Media,J 348G,3,Upper Division
Covering Criminal Justice,J 348J,3,Upper Division
Making Sense of the News,J 348L,3,Upper Division
Diversity in News Organizations,J 348M,3,Upper Division
Leadership in News Organizations,J 348N,3,Upper Division
Media Management,J 348S,3,Upper Division
"Elections, Voters, and News",J 349E,3,Upper Division
Reporting Public Health and Science,J 349F,3,Upper Division
News Literacy for a Digital Age,J 349L,3,Upper Division
News Media and Politics,J 349N,3,Upper Division
Topics in Understanding and Reporting Social Issues,J 349T,3,Upper Division
Media Law,J 350F,3,Upper Division
Media Policy and Ethics,J 350M,3,Upper Division
Ethnic Media,J 350N,3,Upper Division
Covering Rural America,J 350R,3,Upper Division
Contemporary Media Systems,J 351C,3,Upper Division
"Journalism, Society, and the Citizen Journalist",J 351F,3,Upper Division
Introduction to Global Media,J 351G,3,Upper Division
Technology and the Internet in Journalism,J 351J,3,Upper Division
"Social Media, Propaganda, and Elections",J 351P,3,Upper Division
Globalization and Social Media,J 351S,3,Upper Division
Technology and Culture,J 351T,3,Upper Division
Ethics in Journalism,J 352F,3,Upper Division
Historical Perspectives in Journalism,J 353F,3,Upper Division
Journalism and Press Freedom in Latin America,J 354F,3,Upper Division
Mapping Latino Culture in East Austin,J 354L,3,Upper Division
Journalism and Press Freedom in the Middle East and North Africa,J 354M,3,Upper Division
Nonprofit Journalism,J 354N,3,Upper Division
International Broadcasting,J 354R,3,Upper Division
Contemporary Issues in Sports Journalism,J 354S,3,Upper Division
Living in the Information Age,J 355F,3,Upper Division
The Information Society,J 355G,3,Upper Division
Media Industries and Entrepreneurship,J 355M,3,Upper Division
The Business of News,J 355P,3,Upper Division
Digital Mainland China and Taiwan,J 356C,3,Upper Division
"Social Media: Growth, Uses, and Impacts",J 356G,3,Upper Division
Social Media and Society,J 356M,3,Upper Division
Race and Digital Media Cultures,J 356R,3,Upper Division
Becoming Citizen Journalists,J 358C,3,Upper Division
Online Incivility,J 358N,3,Upper Division
Popular Culture and the Press,J 358P,3,Upper Division
Communicating Social Change,J 358S,3,Upper Division
Topics in Journalistic Practices,J 358T,3,Upper Division
Topics in Journalism and Media Studies,J 359M,3,Upper Division
Topics in Current Journalistic Issues,J 359S,3,Upper Division
"Topics in Journalism, Skills, and Techniques",J 359T,3,Upper Division
Internship,"J 360F, 660F","3, 6",Upper Division
Journalism Internship,J 160G,1,Upper Division
Sports Media Internship,J 360S,3,Upper Division
