Coursename,Coursecode,Hours,Classification
Topics in Science,"SCI 119S, 219S, 319S, 419S, 519S, 619S, 719S, 819S, 919S","1, 2, 3, 4, 5, 6, 7, 8, 9",Lower Division
Topics in Science,"SCI 129S, 229S, 329S, 429S, 529S, 629S, 729S, 829S, 929S","1, 2, 3, 4, 5, 6, 7, 8, 9",Upper Division
Topics in Recent Advances in Science: Seminar,SCI 360,3,Upper Division
Physics by Inquiry,SCI 365,3,Upper Division
,,Total Hours: 12
DegreeView
