Coursename,Coursecode,Hours,Classification
Topics in Decision Science,"D S 119S, 219S, 319S, 419S, 519S, 619S, 719S, 819S, 919S","1, 2, 3, 4, 5, 6, 7, 8, 9",Lower Division
Topics in Decision Science,D S 372T,3,Upper Division
Introduction to Decision Science,D S 235,2,Upper Division
Introduction to Decision Science: Honors,D S 235H,2,Upper Division
,,Total Hours: 10
DegreeView
