Coursename,Coursecode,Hours,Classification
Conference Course on Special Topics,"MDV 385L, 685L","3, 6",Graduate
Topics in Readings in Medieval Latin,MDV 392L,3,Graduate
Topics in Seminar in Medieval Culture,"MDV 392M, 692M","3, 6",Graduate
Dissertation,"MDV 399W, 699W, 999W","3, 6, 9",Graduate
,,Total Hours: 12
DegreeView
