Coursename,Coursecode,Hours,Classification
Making Florida,ANT 327F,3,Upper Division
Animal Studies,ANT 327M,3,Upper Division
Science and Society,ANT 327S,3,Upper Division
Contemporary Issues in Native American and Indigenous Studies,ANT 328C,3,Upper Division
Popular Culture and Indigenous Futurities,ANT 328D,3,Upper Division
Decolonial Intersectionality,ANT 328E,3,Upper Division
Religion and Family in Japanese Society,ANT 328F,3,Upper Division
Coloniality in West Africa,ANT 328G,3,Upper Division
Expressive Arts of Global Africa,ANT 328I,3,Upper Division
Native Food Sovereignty,ANT 328J,3,Upper Division
"Culture, Medicine, and Society in Asia",ANT 328N,3,Upper Division
Transnational Korea,ANT 329K,3,Upper Division
Theories of Culture and Society,ANT 330C,3,Upper Division
Archaeological Curation: Theory and Practice,ANT 331C,3,Upper Division
Primate Anatomy,ANT 432L,4,Upper Division
Native American Cultures North of Mexico,ANT 336L,3,Upper Division
Ethnographic Research Methods,ANT 340C,3,Upper Division
Films: An Anthropological Perspective,ANT 344K,3,Upper Division
Urban Cultures,ANT 345C,3,Upper Division
The Anthropology of Disinformation and Conspiracy Theories,ANT 345D,3,Upper Division
Eastern Europe on American TV,ANT 345E,3,Upper Division
Primate Social Behavior,ANT 346L,3,Upper Division
Comparative Primate Ecology,ANT 346M,3,Upper Division
Methods in Primate Biology,ANT 347C,3,Upper Division
Human Origins and Evolution,ANT 348,3,Upper Division
Sex Violence Power,ANT 348C,3,Upper Division
Environmental Epigenetics,ANT 348E,3,Upper Division
Comparative Primate Development,ANT 348I,3,Upper Division
Sex and Human Nature,ANT 348J,3,Upper Division
Current Topics in Biological Anthropology,ANT 348K,3,Upper Division
Molecular Anthropology,ANT 348M,3,Upper Division
"Primates, Parasites, and Pathogens",ANT 348P,3,Upper Division
Social and Biological Networks,ANT 348S,3,Upper Division
Human Variation,ANT 349C,3,Upper Division
Anthropological Genetics,ANT 349D,3,Upper Division
Primate Sensory Ecology,ANT 350C,3,Upper Division
Primate Evolution,ANT 351E,3,Upper Division
Archaeological Analysis,ANT 453,4,Upper Division
Archaeological Laboratory Analysis,ANT 353E,3,Upper Division
The Two Koreas and the United States,ANT 358F,3,Upper Division
Supervised Research,ANT 358Q,3,Upper Division
The Civilization of the Maya,ANT 360K,3,Upper Division
"Maya Studies: Past, Present, and Future",ANT 361L,3,Upper Division
Maya Collapse,ANT 361M,3,Upper Division
Field Archaeology,ANT 662,6,Upper Division
Archaeology of Texas and Vicinity,ANT 362K,3,Upper Division
Archaeological Techniques,ANT 462M,4,Upper Division
Anatomy and Biology of the Human Skeleton,ANT 366,3,Upper Division
Bones: Advanced Identification and Analysis of the Mammalian Skeleton,ANT 366D,3,Upper Division
Sociolinguistics,ANT 374M,3,Upper Division
Research Internship,"ANT 376P, 676P","3, 6",Upper Division
Problems in Anthropology,ANT 379,3,Upper Division
