Coursename,Coursecode,Hours,Classification
Introduction to International Relations and Global Studies,IRG 301,3,Lower Division
Topics in International Relations and Global Studies,"IRG 119S, 219S, 319S, 419S, 519S, 619S, 719S, 819S, 919S","1, 2, 3, 4, 5, 6, 7, 8, 9",Lower Division
Foundations of International Relations and Global Studies,IRG 320F,3,Upper Division
Topics in International Relations and Global Studies,"IRG 129S, 229S, 329S, 429S, 529S, 629S, 729S, 829S, 929S","1, 2, 3, 4, 5, 6, 7, 8, 9",Upper Division
Capstone Research in International Relations and Global Studies,IRG 378,3,Upper Division
Honors Tutorial Course,IRG 678H,6,Upper Division
,,Total Hours: 21
DegreeView
