Coursename,Coursecode,Hours,Classification
Practicum in Medical Laboratory Science,MLS 001D,0,Lower Division
Topics in Medical Laboratory Science,"MLS 119S, 219S, 319S, 419S, 519S, 619S, 719S, 819S, 919S","1, 2, 3, 4, 5, 6, 7, 8, 9",Lower Division
Topics in Medical Laboratory Science,"MLS 155M, 255M, 355M, 455M, 555M, 655M, 755M, 855M, 955M","1, 2, 3, 4, 5, 6, 7, 8, 9",Upper Division
Medical Laboratory Science Clinical Education Practicum,"MLS 156M, 256M, 356M, 456M, 556M, 656M, 756M, 856M, 956M","1, 2, 3, 4, 5, 6, 7, 8, 9",Upper Division
,,Total Hours: 9
DegreeView
