Coursename,Coursecode,Hours,Classification
"Introduction to Race, Indigeneity, and Migration",RIM 301,3,Lower Division
"Topics in Race, Indigeneity, and Migration","RIM 119S, 219S, 319S, 419S, 519S, 619S, 719S, 819S, 919S","1, 2, 3, 4, 5, 6, 7, 8, 9",Lower Division
Power and Place: Making Texas History,RIM 320C,3,Upper Division
"Topics in Race, Indigeneity, and Migration","RIM 129S, 229S, 329S, 429S, 529S, 629S, 729S, 829S, 929S","1, 2, 3, 4, 5, 6, 7, 8, 9",Upper Division
Migration Crisis,RIM 330N,3,Upper Division
"Contemporary Issues in Race, Indigeneity, and Migration",RIM 350,3,Upper Division
Capstone Seminar,RIM 378,3,Upper Division
,,Total Hours: 21
DegreeView
