Coursename,Coursecode,Hours,Classification
Topics in Portuguese Civilization,"PRC 119S, 219S, 319S, 419S, 519S, 619S, 719S, 819S, 919S","1, 2, 3, 4, 5, 6, 7, 8, 9",Lower Division
Topics in Brazilian Studies,PRC 320E,3,Upper Division
Spectacular Brazil,PRC 321,3,Upper Division
Modern Brazil,PRC 325,3,Upper Division
Black Digital Feminisms in Brazil,PRC 327,3,Upper Division
Topics in Portuguese Civilization,"PRC 129S, 229S, 329S, 429S, 529S, 629S, 729S, 829S, 929S","1, 2, 3, 4, 5, 6, 7, 8, 9",Upper Division
,,Total Hours: 18
DegreeView
