Coursename,Coursecode,Hours,Classification
Topics in Directed Readings in Energy and Earth Resources,"EER 194, 294, 394","1, 2, 3",Graduate
Topics in Energy and Earth Resources: Seminar,EER 396,3,Graduate
Thesis,EER 698,6,Graduate
,,Total Hours: 12
DegreeView
