Coursename,Coursecode,Hours,Classification
Master's Conducting: Chorus,"CON 280K, 380K, 480K","2, 3, 4",Graduate
Master's Conducting: Orchestra,"CON 280S, 380S, 480S","2, 3, 4",Graduate
Master's Conducting: Band,"CON 280W, 380W, 480W","2, 3, 4",Graduate
Doctoral Conducting: Chorus,"CON 290K, 490K","2, 4",Graduate
Doctoral Conducting: Orchestra,"CON 290S, 490S","2, 4",Graduate
Doctoral Conducting: Band,"CON 290W, 490W","2, 4",Graduate
,,Total Hours: 18
DegreeView
