Coursename,Coursecode,Hours,Classification
First-Year Seminar,WRT 380,3,Graduate
Studies in Creative Writing,WRT 380S,3,Graduate
Workshop in Creative Writing,WRT 380W,3,Graduate
Independent Projects,"WRT 182, 282, 382","1, 2, 3",Graduate
Master's Report,WRT 390,3,Graduate
Thesis,WRT 698,6,Graduate
,,Total Hours: 21
DegreeView
