Coursename,Coursecode,Hours,Classification
Topics in Ancient Near Eastern Art,ARH 361L,3,Upper Division
Topics in Greek and Roman Art,ARH 362,3,Upper Division
Topics in the Art of Late Antiquity,ARH 362R,3,Upper Division
Topics in Medieval Art,ARH 363,3,Upper Division
Topics in Renaissance Art,ARH 364,3,Upper Division
Topics in Baroque Art,ARH 365,3,Upper Division
Topics in Nineteenth-Century Art,ARH 366J,3,Upper Division
Topics in Twentieth-Century Art,ARH 366N,3,Upper Division
Topics in Modernism,ARH 366P,3,Upper Division
Topics in the Art of North America,ARH 367,3,Upper Division
Topics in Pre-Columbian Art,ARH 370,3,Upper Division
Topics in Study in Guatemala,ARH 370J,3,Upper Division
Topics in the Art of Asia,ARH 372,3,Upper Division
Topics in Africana Art,ARH 373C,3,Upper Division
Topics in Diaspora Art,ARH 373D,3,Upper Division
Topics in African American Art,ARH 373E,3,Upper Division
Special Topics in the History of Art,ARH 374,3,Upper Division
Theories and Methods in the History of Art,ARH 375,3,Upper Division
Reading Tutorial in Art History Problems,ARH 376,3,Upper Division
Thesis Course for Departmental Honors,ARH 379H,3,Upper Division
Water Histories,ARH 380,3,Graduate
Topics in Latin American and Latinx Art,ARH 381,3,Graduate
Topics in Ancient Near Eastern Art,ARH 381L,3,Graduate
Topics in Greek and Roman Art,ARH 382,3,Graduate
Topics in the Art of Late Antiquity,ARH 382R,3,Graduate
Topics in Medieval Art,ARH 383,3,Graduate
Topics in Renaissance Art,ARH 384,3,Graduate
Topics in Baroque Art,ARH 385,3,Graduate
Topics in Eighteenth-Century Art,ARH 386G,3,Graduate
Topics in Nineteenth-Century Art,ARH 386J,3,Graduate
Topics in Twentieth-Century Art,ARH 386N,3,Graduate
Topics in Modernism,ARH 386P,3,Graduate
Topics in the Art of North America,ARH 387,3,Graduate
Topics in Pre-Columbian Art,ARH 390,3,Graduate
Topics in the Art of East Asia,ARH 392,3,Graduate
Topics in Africana Art,ARH 393C,3,Graduate
Topics in Diaspora Art,ARH 393D,3,Graduate
Topics in African American Art,ARH 393E,3,Graduate
Special Topics in the History of Art,ARH 394,3,Graduate
Topics in Art Historical Methods,ARH 395,3,Graduate
Advanced Reading Tutorial,ARH 396,3,Graduate
Reading Tutorial,"ARH 196C, 396C","1, 3",Graduate
Advanced Lecture Tutorial,ARH 396K,3,Graduate
Topics in the History of Latin American Art: Reading Tutorial,ARH 396L,3,Graduate
Qualifying Examination Preparation,ARH 396P,3,Graduate
Doctoral Colloquium,ARH 397,3,Graduate
Thesis,ARH 698,6,Graduate
Supervised Teaching in Art History,ARH 398T,3,Graduate
Dissertation,"ARH 399W, 699W, 999W","3, 6, 9",Graduate
,,Total Hours: 456
DegreeView
