Coursename,Coursecode,Hours,Classification
Introduction to Sustainability Studies,SUS 301,3,Lower Division
Topics in Sustainability Studies,"SUS 119S, 219S, 319S, 419S, 519S, 619S, 719S, 819S, 919S","1, 2, 3, 4, 5, 6, 7, 8, 9",Lower Division
The American Athlete: Dying to Compete,SUS 320,3,Upper Division
Topics in Sustainability Studies,SUS 330,3,Upper Division
Capstone Experience in Sustainability Studies,SUS 374,3,Upper Division
Honors Tutorial Course,SUS 679H,6,Upper Division
Directed Internships in Sustainability,SUS 379L,3,Upper Division
,,Total Hours: 24
DegreeView
