Coursename,Coursecode,Hours,Classification
Topics in Business Administration Honors,"BAH 119S, 219S, 319S, 419S, 519S, 619S, 719S, 819S, 919S","1, 2, 3, 4, 5, 6, 7, 8, 9",Lower Division
Topics in Business Administration Honors,"BAH 129S, 229S, 329S, 429S, 529S, 629S, 729S, 829S, 929S","1, 2, 3, 4, 5, 6, 7, 8, 9",Upper Division
Lyceum,BAH 151H,1,Upper Division
Independent Research,"BAH 179, 379","1, 3",Upper Division
,,Total Hours: 10
DegreeView
