Coursename,Coursecode,Hours,Classification
Introduction to Sports Production and Broadcasting I,SPB 301,3,Lower Division
Introduction to Sports Production and Broadcasting II,SPB 302,3,Lower Division
Topics in Sports Production and Broadcasting,"SPB 119S, 219S, 319S, 419S, 519S, 619S, 719S, 819S, 919S","1, 2, 3, 4, 5, 6, 7, 8, 9",Lower Division
Topics in Sports Production and Broadcasting,"SPB 129S, 229S, 329S, 429S, 529S, 629S, 729S, 829S, 929S","1, 2, 3, 4, 5, 6, 7, 8, 9",Upper Division
Independent Study,"SPB 121, 221, 321","1, 2, 3",Upper Division
Storytelling in Sports Production and Broadcasting,SPB 322,3,Upper Division
Topics in Advanced Sports Production and Broadcasting,SPB 370,3,Upper Division
,,Total Hours: 21
DegreeView
