Coursename,Coursecode,Hours,Classification
Topics in First Year South Asian Languages I,SAL 506,5,Lower Division
Topics in First Year South Asian Languages II,SAL 507,5,Lower Division
Topics in Second Year South Asian Languages I,SAL 312K,3,Lower Division
Topics in Second-Year South Asian Languages II,SAL 312L,3,Lower Division
Topics in South Asian Languages,"SAL 119S, 219S, 319S, 419S, 519S, 619S, 719S, 819S, 919S","1, 2, 3, 4, 5, 6, 7, 8, 9",Lower Division
Topics in South Asian Languages,"SAL 129S, 229S, 329S, 429S, 529S, 629S, 729S, 829S, 929S","1, 2, 3, 4, 5, 6, 7, 8, 9",Upper Division
,,Total Hours: 22
DegreeView
