Coursename,Coursecode,Hours,Classification
Topics in Spanish Civilization,"SPC 119S, 219S, 319S, 419S, 519S, 619S, 719S, 819S, 919S","1, 2, 3, 4, 5, 6, 7, 8, 9",Lower Division
Topics in Iberian or Latin American Studies,SPC 320C,3,Upper Division
Topics in Spanish Civilization,"SPC 129S, 229S, 329S, 429S, 529S, 629S, 729S, 829S, 929S","1, 2, 3, 4, 5, 6, 7, 8, 9",Upper Division
,,Total Hours: 9
DegreeView
