Coursename,Coursecode,Hours,Classification
Geography of Religion in Eastern Europe and Russia,R S 357G,3,Upper Division
Byzantine Art,R S 357I,3,Upper Division
"Northern Renaissance Art, 1350-1500",R S 357J,3,Upper Division
"Northern Renaissance Art, 1500-1600",R S 357K,3,Upper Division
The Spanish Inquisition,R S 357L,3,Upper Division
Spinoza and Modernity,R S 357M,3,Upper Division
"Northern Gods, Northern Faiths: The Conversion of Scandinavians, Finns, Northern Slavs and Shamans",R S 357N,3,Upper Division
The Church and the Jews,R S 357O,3,Upper Division
Jewish Folklore,R S 357P,3,Upper Division
Gothic Cathedral: Amiens,R S 357Q,3,Upper Division
The Age of Rembrandt and Rubens: Northern Baroque Art,R S 357R,3,Upper Division
The Sacred and the Secular in Modern European Thought,R S 357S,3,Upper Division
Introduction to Germanic Religion and Myth,R S 357T,3,Upper Division
Medieval Women Mystics,R S 357U,3,Upper Division
Holocaust Aftereffects,R S 357V,3,Upper Division
Russian Orthodox Religion and Culture,R S 357W,3,Upper Division
Islam and Politics,R S 358C,3,Upper Division
Muslim Women in Politics,R S 358D,3,Upper Division
Medieval Islam: Faith and History,R S 358E,3,Upper Division
French Empire: The West and Islam,R S 358F,3,Upper Division
Gender Politics in the Islamic World,R S 358G,3,Upper Division
Sufism: Islamic Thought and Spirituality,R S 358I,3,Upper Division
Sex and Sexuality in the Muslim World,R S 358J,3,Upper Division
Islamic Law,R S 358K,3,Upper Division
Rule of Law in the Middle East,R S 358L,3,Upper Division
Origins of Monotheism,R S 358O,3,Upper Division
"History of the Pilgrimage to Mecca, Hajj",R S 358P,3,Upper Division
Supervised Research,R S 358Q,3,Upper Division
Islamic Ethics,R S 358R,3,Upper Division
Saints and Shrines in Islam,R S 358S,3,Upper Division
Islamic Theology,R S 358U,3,Upper Division
Veiling in the Muslim World,R S 358V,3,Upper Division
Gender and Art in the Muslim World,R S 358W,3,Upper Division
Graffiti and Poster Art in the Islamic World,R S 359C,3,Upper Division
Islam in the Early Modern World: Religion and Culture,R S 359D,3,Upper Division
Shia Islam,R S 359E,3,Upper Division
Multiculturalism in Jordan,R S 359J,3,Upper Division
